,urn,full_urn,posted_at,text,url,post_type,author,stats,document,pagination_token,media,reshared_post,article,comments,reposts,reshared_post_url,reshared_post_total_reactions,media_type,media_url,article_url,article_title
32,7320114124145786882,urn:li:ugcPost:7318061736207478784,"{'date': '2025-04-21 18:00:08', 'relative': '1 month ago • Visible to anyone on or off LinkedIn', 'timestamp': 1745251208340}","Across ~100 investments at Fika Ventures.

There’s only one trait of their top 1% founders.

You’ll never guess it 👇🏻

-it’s not being a repeat CEO

-has nothing to do with age

-and every #VC I’ve told this to. 100% agrees.

In our latest clip from Demo Day, TX Zhuo (Managing Partner at Fika Ventures) shares the surprising result of an internal study that reshaped how they evaluate founders.

That one trait 👉🏻 speed of responsiveness.

Is it possible to be a successful company without their founder (and team) being fast to respond?

Of course.

But when Fika ran the #’s (and they had dozens of signals to measure against)…

This was the trait (and only pattern) they found amongst their top 1% investments.

And while this is certainly up for debate…

Think about your interactions in business with different people.

Some people take days, weeks, or even never respond.

They “think” it’s not that big of a deal.

Or maybe they don’t think about it at all —

They’re “so busy”, “so overwhelmed with keeping their company afloat”, or “so focused…”

Whatever the reason — VC’s notice.

Customers notice.

Your Team notices.

I wish I didn’t fall into this bucket.

But sometimes I do.

And when TX mentioned it — it was like a gut punch because intuitively — I get it!

When I send someone an email (especially a candidate I’m looking to hire) — the difference between someone that responds almost immediately or within minutes or an hour of me pinging them vs someone who responds after 2-3 days is palpable.

It’s rare that I think “ohhh, this person doesn’t care.”

But when I get that fast response — I think “ohh, this person DEFINITELY CARES!

So — this is your reminder — and my reminder — that responsiveness matters.

We may not think it matters.

But it does.

👍 “LIKE” if you agree.

♻️ ”REPOST” to remind a friend

🎤 Comment if you disagree & post the trait you look for!

❤️

🎧 Watch the full episode of Demo Day here:

Watch: https://lnkd.in/gEcmPSPf

Spotify: https://lnkd.in/gMmh-yHJ

Apple: https://lnkd.in/gJbcpt3S

#founder #venturecapital #startups #ceo #foundermindset",https://www.linkedin.com/posts/sean-goldfaden_vc-founder-venturecapital-activity-7320114124145786882-tr53?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 18, 'like': 15, 'support': 0, 'love': 3, 'insight': 0, 'celebrate': 0, 'comments': 1, 'reposts': 0}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQGqtB3jVu9jQw/mp4-720p-30fp-crf28/B56ZY76X_oGQBg-/0/1744761920988?e=1750968000&v=beta&t=zkqB9vpC3ORFqfDtGOEhK3GIOngLHRA6Xw43pps3zxs', 'thumbnail': 'https://media.licdn.com/dms/image/v2/D5605AQGqtB3jVu9jQw/videocover-high/B56ZY76X_oGQBs-/0/1744761912016?e=1750968000&v=beta&t=5Hk9PbiEqExo7xoxENxCJCki6z9MpOYgiaevYS508I0'}",,,1,0,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQGqtB3jVu9jQw/mp4-720p-30fp-crf28/B56ZY76X_oGQBg-/0/1744761920988?e=1750968000&v=beta&t=zkqB9vpC3ORFqfDtGOEhK3GIOngLHRA6Xw43pps3zxs,,
33,7319026950667190272,urn:li:ugcPost:7318678531427704832,"{'date': '2025-04-18 18:00:05', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1744992005984}","I used to go to every networking event I could find.

I’d shake hands, pass out cards, follow up the next day like clockwork.

But in 2017, I realized something:

Attending events is great.

But hosting them?

That’s a whole different level.

Because when you're the one bringing people together, everything changes.

You're not just meeting people — you’re curating the room.

You're not just attending the event — you are the event.

That first one we hosted?

It was about Facebook Messenger bots (very 2017, I know) — and we packed the room with exactly the kind of growth teams we wanted as clients.

Did every person turn into a sale?

Of course not.

But we weren’t chasing anymore.

We were attracting the right people — and building trust before the first email ever got sent.

If you’re looking for new business — especially in B2B or agency sales — here’s my advice:

Still go to events.

But don’t stop there.

-> Host one.

Own the room.

And build something people actually want to show up for.

#leadgen #salesstrategy #b2bmarketing #startupgrowth #eventmarketing",https://www.linkedin.com/posts/sean-goldfaden_leadgen-salesstrategy-b2bmarketing-activity-7319026950667190272-esbT?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 7, 'like': 5, 'support': 0, 'love': 1, 'insight': 0, 'celebrate': 1, 'comments': 1, 'reposts': 0}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQH9v6LACsCTLQ/mp4-720p-30fp-crf28/B56ZZErWMRGsBY-/0/1744908981023?e=1750968000&v=beta&t=saUqJcskOQV6LxLX8UJ4VI92jtGN2VXr-3-v-OElHvE', 'thumbnail': 'https://media.licdn.com/dms/image/v2/D5605AQH9v6LACsCTLQ/videocover-high/B56ZZErWMRGsBk-/0/1744908966591?e=1750968000&v=beta&t=CT34J12SX2WUd2A454z6P1NrL2iKJFHWCt88YgBnYSI'}",,,1,0,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQH9v6LACsCTLQ/mp4-720p-30fp-crf28/B56ZZErWMRGsBY-/0/1744908981023?e=1750968000&v=beta&t=saUqJcskOQV6LxLX8UJ4VI92jtGN2VXr-3-v-OElHvE,,
34,7318638575636398081,urn:li:activity:7318638575636398081,"{'date': '2025-04-17 16:16:50', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1744899410161}","I flew to Portugal for a single meeting.

1 lunch with Kelly Perdew (Here’s why I did it👇🏻)

Many people asked why I couldn’t just have the meeting over zoom.  

And the answer is simple.

Getting out of the building is where the magic happens. 

Not tucked away behind your laptop.

Not sent from behind a tweet.

But face to face.

When we wrapped lunch — I gave Kelly a giant hug. 

He didn’t ask for it (😂) 

But damn it felt good to make it all the way here.

You can’t always control everything in your business — the tariffs, the AI, the economy — but you sure as hell can care the most.

You can get on that flight.

Book that hotel room.

Hop in that cab!

Jesse Itzler always talks about “make your own luck — and — “control the controllables”.

Well, I made my own luck.

I made it happen.

And now we have a memory for a lifetime. 

No matter what happens with CoEfficient Labs.

I’ll always remember the time I flew to Portugal for a single lunch meeting!

If you want it, go get it! 

❤️",https://www.linkedin.com/posts/sean-goldfaden_i-flew-to-portugal-for-a-single-meeting-activity-7318638575636398081-LIAO?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 179, 'like': 138, 'support': 0, 'love': 20, 'insight': 0, 'celebrate': 18, 'comments': 23, 'reposts': 0}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'image', 'url': 'https://media.licdn.com/dms/image/v2/D5622AQH1B3MOc_HrHA/feedshare-shrink_1280/B56ZZEG94SGoAo-/0/1744899409282?e=1753315200&v=beta&t=435WsyKrPoBpMRLcK01MixmScYYOqbtfG1iCIZm7HLY', 'images': [{'url': 'https://media.licdn.com/dms/image/v2/D5622AQH1B3MOc_HrHA/feedshare-shrink_1280/B56ZZEG94SGoAo-/0/1744899409282?e=1753315200&v=beta&t=435WsyKrPoBpMRLcK01MixmScYYOqbtfG1iCIZm7HLY', 'width': 1280, 'height': 1706}]}",,,23,0,,,image,https://media.licdn.com/dms/image/v2/D5622AQH1B3MOc_HrHA/feedshare-shrink_1280/B56ZZEG94SGoAo-/0/1744899409282?e=1753315200&v=beta&t=435WsyKrPoBpMRLcK01MixmScYYOqbtfG1iCIZm7HLY,,
35,7318302200462458880,urn:li:ugcPost:7317963753906454528,"{'date': '2025-04-16 18:00:12', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1744819212070}","Every Successful Founder needs to do these 3 things:

1. Attract High Quality Talent
- ""No ones ever built a successful company by themselves.”

2. Sell The Product/Service
- You have to prove you can bring your solution to market - fast.

3. Fundraise Effectively
- ""I don’t want to be the only investor on the cap table when things get difficult.”

""Why are you uniquely qualified to build this?”

That’s the first question every investor is asking.

🎧 Hear Marlon C. Nichols (Managing General Partner at MaC Venture Capital) break it all down in our latest episode of the Demo Day Podcast:

Watch: https://lnkd.in/g2pNqdfd

Spotify: https://lnkd.in/gMmh-yHJ

Apple: https://lnkd.in/gJbcpt3S

#startups #venturecapital #founderadvice #entrepreneur #investment",https://www.linkedin.com/posts/sean-goldfaden_startups-venturecapital-founderadvice-activity-7318302200462458880-_B94?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 3, 'like': 3, 'support': 0, 'love': 0, 'insight': 0, 'celebrate': 0, 'comments': 1, 'reposts': 0}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQFqRGHKvyULCw/mp4-720p-30fp-crf28/B56ZY6hQq6HoBY-/0/1744738604018?e=1750968000&v=beta&t=932ZS1LnGSsDYM44qb0Md_7u6ve-pzlZbQKz7BAJbGI', 'thumbnail': 'https://media.licdn.com/dms/image/v2/D5605AQFqRGHKvyULCw/videocover-high/B56ZY6hQq6HoBk-/0/1744738583939?e=1750968000&v=beta&t=iiyBzzHK3EXICp76kw5xNJFz7a7J5O3hpZUERvp_JZE'}",,,1,0,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQFqRGHKvyULCw/mp4-720p-30fp-crf28/B56ZY6hQq6HoBY-/0/1744738604018?e=1750968000&v=beta&t=932ZS1LnGSsDYM44qb0Md_7u6ve-pzlZbQKz7BAJbGI,,
36,7317924738406694912,urn:li:ugcPost:7317665750016540675,"{'date': '2025-04-15 17:00:18', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1744729218103}","How we got 400+ Leads at our last conference 👇

At Affiliate Summit West, we walked out with 400+ new leads — and no, it wasn’t luck.

It started with a simple goal:

🎯 100 meaningful conversations each — broken down by day, and even by hour.

Instead of just ""seeing who we’d run into,"" we set a plan:

• 10 convos before lunch
• 10 convos before dinner
• 10 convos before bed

Big goals feel less overwhelming when you break them into small wins.

And that’s the key to making the most out of conferences.

Set your goal before you walk in — then reverse-engineer the path to hit it.

Check out the full video here: https://lnkd.in/gZBuCPB9

#B2BMarketing #NetworkingStrategy #AffiliateSummitWest #ConferenceTips #GrowthMarketing",https://www.linkedin.com/posts/sean-goldfaden_b2bmarketing-networkingstrategy-affiliatesummitwest-activity-7317924738406694912-Nvhm?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 11, 'like': 9, 'support': 0, 'love': 1, 'insight': 0, 'celebrate': 1, 'comments': 1, 'reposts': 2}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQE_vA8Bpyosrg/mp4-720p-30fp-crf28/B56ZY2SOk5HQBo-/0/1744667536378?e=1750968000&v=beta&t=cwc-NKWEBIoIyVBX1ZBT8U-L5DeT7M92SzM-Sx2NJm8', 'thumbnail': 'https://media.licdn.com/dms/image/v2/D5605AQE_vA8Bpyosrg/videocover-high/B56ZY2SOk5HQB0-/0/1744667521256?e=1750968000&v=beta&t=CsW7YZU51wNXCRFZq563C0rphFmWAakkPUpkyuHT-3Y'}",,,1,2,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQE_vA8Bpyosrg/mp4-720p-30fp-crf28/B56ZY2SOk5HQBo-/0/1744667536378?e=1750968000&v=beta&t=cwc-NKWEBIoIyVBX1ZBT8U-L5DeT7M92SzM-Sx2NJm8,,
37,7317577457316896769,urn:li:ugcPost:7316218538040389633,"{'date': '2025-04-14 18:00:19', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1744646419839}","The 1 quality VCs are looking for in founders:

”repeat exceptionalism”

As Marlon C. Nichols (Managing General Partner at MaC Venture Capital) puts it:

”You’ve been outstanding at many things, several times throughout your life”

And it doesn’t have to be business related.

It could be:
- surviving tough circumstances
- providing for others
- finding a way to win - again and again

🎧 Full episode with Marlon Nichols is now live:

Watch: https://lnkd.in/g2pNqdfd

Spotify: https://lnkd.in/gMmh-yHJ

Apple: https://lnkd.in/gJbcpt3S

#startups #venturecapital #founderadvice #entrepreneur #investment",https://www.linkedin.com/posts/sean-goldfaden_startups-venturecapital-founderadvice-activity-7317577457316896769-aVvT?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 26, 'like': 20, 'support': 0, 'love': 3, 'insight': 2, 'celebrate': 1, 'comments': 2, 'reposts': 2}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQFcFa7FCM9Yqg/mp4-720p-30fp-crf28/B56ZYht_woGUBg-/0/1744322442018?e=1750968000&v=beta&t=vHR1MQSV8uN-nVxskaqt4SwKPwg5VQDPVlx6YZYBfAo', 'thumbnail': 'https://media.licdn.com/dms/image/v2/D5605AQFcFa7FCM9Yqg/videocover-high/B56ZYht_woGUBs-/0/1744322435474?e=1750968000&v=beta&t=-f-EIJkq-E04w22_CgF0KdBICLgih72mGYoGh6_P4uY'}",,,2,2,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQFcFa7FCM9Yqg/mp4-720p-30fp-crf28/B56ZYht_woGUBg-/0/1744322442018?e=1750968000&v=beta&t=vHR1MQSV8uN-nVxskaqt4SwKPwg5VQDPVlx6YZYBfAo,,
38,7316490230587346944,urn:li:ugcPost:7316182015085617152,"{'date': '2025-04-11 18:00:04', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1744387204787}","🚨 AGENCIES: You’ve Been Warned ⚠️

If you’re still hiring influencers to create your #UGC...

you might be throwing your money away.

I’m not here to hate on influencers… they absolutely have their place in the marketing world.

But when it comes to scalable, high-converting UGC — there’s a better way.

A way that keeps more money in your pocket and delivers content that actually moves the needle.

👇 Watch the full breakdown here:

https://lnkd.in/gkXFiPbG

#digitalmarketing #socialmediamarketing #adagency #ugcmarketing #performancecreative",https://www.linkedin.com/posts/sean-goldfaden_ugc-digitalmarketing-socialmediamarketing-activity-7316490230587346944-LUDJ?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 14, 'like': 12, 'support': 0, 'love': 1, 'insight': 1, 'celebrate': 0, 'comments': 5, 'reposts': 0}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQGG95TNzz5iVg/mp4-720p-30fp-crf28/B56ZYhMx1mGUBk-/0/1744313782100?e=1750968000&v=beta&t=QIg6EhhYo3PRWQE7uYhdPy8oFeFXo8V3JR1oxOgnD9M'}",,,5,0,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQGG95TNzz5iVg/mp4-720p-30fp-crf28/B56ZYhMx1mGUBk-/0/1744313782100?e=1750968000&v=beta&t=QIg6EhhYo3PRWQE7uYhdPy8oFeFXo8V3JR1oxOgnD9M,,
39,7315765475844530176,urn:li:ugcPost:7315521875244118016,"{'date': '2025-04-09 18:00:09', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1744214409791}","The best founders don’t just build the idea. They are the idea.

On this week’s episode of Demo Day, Marlon C. Nichols (Managing Partner at MaC Venture Capital) shared how VCs evaluate founders in a world that moves fast and changes faster.

“You don’t hire a jockey if there’s no horse.”

But the inverse is just as true.

Because the market will shift. Products will pivot. Roadmaps will rewrite themselves.

And when they do, VCs need to believe the founder can adapt, rebuild—and still find a path to a billion-dollar outcome.

💡 It's not about having all the answers.

It's about proving you're the kind of founder who can find them.

Watch the full episode: https://lnkd.in/g2pNqdfd

Listen on Spotify: https://lnkd.in/gMmh-yHJ

Apple Podcasts:
https://lnkd.in/gJbcpt3S

#venturecapital #startups #founder #VC #entrepreneur",https://www.linkedin.com/posts/sean-goldfaden_venturecapital-startups-founder-activity-7315765475844530176-eBOl?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 5, 'like': 5, 'support': 0, 'love': 0, 'insight': 0, 'celebrate': 0, 'comments': 0, 'reposts': 0}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQG22KnkzBQ8Gw/mp4-720p-30fp-crf28/B56ZYX0YpSH0Bk-/0/1744156351671?e=1750968000&v=beta&t=1o31Rj6FhpGOxe58yWNF-ZPbe_ADb50w1TJwKMS_drk', 'thumbnail': 'https://media.licdn.com/dms/image/v2/D5605AQG22KnkzBQ8Gw/videocover-high/B56ZYX0YpSH0Bw-/0/1744156346616?e=1750968000&v=beta&t=Hkyk_N8qXPkONyehTzbBK2qEN-aKB52de7W0AegPM1o'}",,,0,0,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQG22KnkzBQ8Gw/mp4-720p-30fp-crf28/B56ZYX0YpSH0Bk-/0/1744156351671?e=1750968000&v=beta&t=1o31Rj6FhpGOxe58yWNF-ZPbe_ADb50w1TJwKMS_drk,,
40,7315040700176183298,urn:li:ugcPost:7313706228952510464,"{'date': '2025-04-07 18:00:09', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1744041609806}","""Ideas come a dime a dozen. What you do with them is what matters.""

In this clip from our latest episode of Demo Day, we ask Marlon C. Nichols - Managing Partner at MaC Venture Capital - the question every early-stage founder faces:

👉 Do I quit my job to build this idea? Or raise money first, then build?

Marlon’s answer is honest, practical, and rooted in the reality of venture:

You don’t get taken seriously until you’ve shown you can build something.

Even a small instance of your idea is better than a pitch deck.

Whether you're debating your next move or helping others figure out theirs, this is advice worth hearing.

🎥 Full podcast now live on YouTube, Spotify, and Apple Podcasts.

Watch the full episode: https://lnkd.in/g2pNqdfd

Listen on Spotify: https://lnkd.in/gq5dKFnb

Listen on Apple Podcasts: https://lnkd.in/gJbcpt3S

 #startups #venturecapital #founderadvice #demodaypodcast #entrepreneur",https://www.linkedin.com/posts/sean-goldfaden_startups-venturecapital-founderadvice-activity-7315040700176183298-L2xu?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 9, 'like': 8, 'support': 0, 'love': 1, 'insight': 0, 'celebrate': 0, 'comments': 3, 'reposts': 2}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQG00s0YXrc-5w/mp4-720p-30fp-crf28/B56ZX.BEGrGQBg-/0/1743723467907?e=1750968000&v=beta&t=c1WjMLkUJohushCarLKset8Q4LeeCgxNjqz3OvjD3e4', 'thumbnail': 'https://media.licdn.com/dms/image/v2/D5605AQG00s0YXrc-5w/videocover-high/B56ZX.BEGrGQBs-/0/1743723458552?e=1750968000&v=beta&t=O1F-HcMTn6v_62YtXmuDURvl9YUQF1cWywOqO76QqPs'}",,,3,2,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQG00s0YXrc-5w/mp4-720p-30fp-crf28/B56ZX.BEGrGQBg-/0/1743723467907?e=1750968000&v=beta&t=c1WjMLkUJohushCarLKset8Q4LeeCgxNjqz3OvjD3e4,,
41,7313962917530324994,urn:li:ugcPost:7313962813704544256,"{'date': '2025-04-04 18:37:26', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1743784646399}","The best founders don’t know everything — but they know who to bring in.

In our latest episode of Demo Day, Laurent Grill, General Partner at JLL Spark, shares a lesson too many founders learn too late:

Great companies aren’t built alone. 

They’re built with the right partners—on your team and your cap table.

✅ Who sees what you can’t?
✅ Who opens doors you can’t reach?
✅ Who pushes your thinking, not just nods along?

The best VCs don’t just write checks.

They bring value you can’t hire for.

🎥 Watch the full episode on YouTube:
https://lnkd.in/gErWh_z7

🎧 Listen on Spotify:
https://lnkd.in/gMmh-yHJ

🍎 Listen on Apple Podcasts:
https://lnkd.in/gJbcpt3S

#venturecapital #founderadvice #captable #startupstrategy #scalingstartups",https://www.linkedin.com/posts/sean-goldfaden_venturecapital-founderadvice-captable-activity-7313962917530324994-HK3y?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 7, 'like': 7, 'support': 0, 'love': 0, 'insight': 0, 'celebrate': 0, 'comments': 0, 'reposts': 0}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQFzLbRhtVQXjA/mp4-720p-30fp-crf28/B56ZYBqbU8GoBg-/0/1743784637758?e=1750968000&v=beta&t=TWG9fsiBjDwwGCEbdN0DrngVDdOfmDxF2hwh3yvBzco', 'thumbnail': 'https://media.licdn.com/dms/image/v2/D5605AQFzLbRhtVQXjA/videocover-high/B56ZYBqbU8GoBs-/0/1743784630094?e=1750968000&v=beta&t=tGNubV4Q88j6zi3Swzp18fL9uKKZcqUvg_PJq40ocwc'}",,,0,0,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQFzLbRhtVQXjA/mp4-720p-30fp-crf28/B56ZYBqbU8GoBg-/0/1743784637758?e=1750968000&v=beta&t=TWG9fsiBjDwwGCEbdN0DrngVDdOfmDxF2hwh3yvBzco,,
42,7311431917629804545,urn:li:ugcPost:7311426272490897408,"{'date': '2025-03-28 18:00:08', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1743181208999}","In 2017 my wife and I went door-to-door with 230 🍪.

We spent the entire day doing it until we landed our first client.

We never quit and we f****** did it.

This is what us 90’s kids called “vibe-coding!”

♻️ repost if you dig this
👍 “Like” for the vibes!",https://www.linkedin.com/posts/sean-goldfaden_in-2017-my-wife-and-i-went-door-to-door-with-activity-7311431917629804545-7KiG?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 2, 'like': 2, 'support': 0, 'love': 0, 'insight': 0, 'celebrate': 0, 'comments': 0, 'reposts': 0}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQEZ2SeccGmKLw/mp4-720p-30fp-crf28/B56ZXdndLNGUBg-/0/1743179914976?e=1750968000&v=beta&t=haQaIymLwrRZ8XDTQLBWMmH7j9ZnXofO3piv9k9odes'}",,,0,0,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQEZ2SeccGmKLw/mp4-720p-30fp-crf28/B56ZXdndLNGUBg-/0/1743179914976?e=1750968000&v=beta&t=haQaIymLwrRZ8XDTQLBWMmH7j9ZnXofO3piv9k9odes,,
43,7310692064063561728,urn:li:ugcPost:7310461146526797824,"{'date': '2025-03-26 17:00:14', 'relative': '2 months ago • Visible to anyone on or off LinkedIn', 'timestamp': 1743004814163}","Who knew being a VC was this difficult…

The startup world celebrates founders who fail, learn, and come back stronger.

But for VCs?

You get one shot.

Lose your first fund—and you're out.

To kick off the return of Demo Day, I sat down with Laurent Grill, General Partner at JLL Spark, to talk about the hidden pressures of venture capital, what it really takes to raise a fund, and the delicate art of guiding founders without overstepping.

Watch the full episode:
https://lnkd.in/gErWh_z7

Listen on Spotify:
https://lnkd.in/g6pDtCvG

Apple Podcasts:
https://lnkd.in/gDWedChs

'Like if you dig it' --> ♻️ repost if you care!",https://www.linkedin.com/posts/sean-goldfaden_who-knew-being-a-vc-was-this-difficult-activity-7310692064063561728-bl5f?utm_source=social_share_send&utm_medium=member_desktop_web&rcm=ACoAAFv3Dr4BN8nSB5ZtHec3sqR14h9Sg79shsQ,regular,Sean Goldfaden,"{'total_reactions': 17, 'like': 16, 'support': 0, 'love': 1, 'insight': 0, 'celebrate': 0, 'comments': 1, 'reposts': 0}",,dXJuOmxpOmFjdGl2aXR5OjY5OTc5NzQ4MTk2NjUyODUxMjAtMTY2ODQ0NzIxMzA3Mw==,"{'type': 'video', 'url': 'https://dms.licdn.com/playlist/vid/v2/D5605AQHSfR71rDET6A/mp4-720p-30fp-crf28/B56ZXP5rdxGoBg-/0/1742949781284?e=1750968000&v=beta&t=fZlhCcqlrLhwj3Gy-9_1WeoXvzyg50mEyEJ7Po4OSxo', 'thumbnail': 'https://media.licdn.com/dms/image/v2/D5605AQHSfR71rDET6A/videocover-high/B56ZXP5rdxGoBs-/0/1742949770337?e=1750968000&v=beta&t=R9NCy9cV_WzWltjfif_xR1SNTMEcO6XtRoB_d9otVyE'}",,,1,0,,,video,https://dms.licdn.com/playlist/vid/v2/D5605AQHSfR71rDET6A/mp4-720p-30fp-crf28/B56ZXP5rdxGoBg-/0/1742949781284?e=1750968000&v=beta&t=fZlhCcqlrLhwj3Gy-9_1WeoXvzyg50mEyEJ7Po4OSxo,,
